INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-03-01T08:00:00-00:00,2017-03-01T09:00:00-00:00,2017-03-01,1,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.59623,4
2017-03-02T01:00:00-00:00,2017-03-02T02:00:00-00:00,2017-03-01,18,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,4.29295,4
2017-03-01T22:00:00-00:00,2017-03-01T23:00:00-00:00,2017-03-01,15,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.3222,4
2017-03-01T10:00:00-00:00,2017-03-01T11:00:00-00:00,2017-03-01,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,1.63485,4
2017-03-02T00:00:00-00:00,2017-03-02T01:00:00-00:00,2017-03-01,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,5.85905,4
2017-03-01T20:00:00-00:00,2017-03-01T21:00:00-00:00,2017-03-01,13,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.63141,4
2017-03-01T19:00:00-00:00,2017-03-01T20:00:00-00:00,2017-03-01,12,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.62196,4
2017-03-01T16:00:00-00:00,2017-03-01T17:00:00-00:00,2017-03-01,9,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,7.28888,4
2017-03-01T13:00:00-00:00,2017-03-01T14:00:00-00:00,2017-03-01,6,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,3.74188,4
2017-03-01T14:00:00-00:00,2017-03-01T15:00:00-00:00,2017-03-01,7,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.65186,4
2017-03-01T23:00:00-00:00,2017-03-02T00:00:00-00:00,2017-03-01,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,1.29823,4
2017-03-01T17:00:00-00:00,2017-03-01T18:00:00-00:00,2017-03-01,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.93346,4
2017-03-01T12:00:00-00:00,2017-03-01T13:00:00-00:00,2017-03-01,5,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.11711,4
